ID,Restaurant,Address,Time,Price,District,min_price,max_price,avg_price,negative_deliver,negative_food,negative_price,negative_staff,negative_store,neutral_deliver,neutral_food,neutral_price,neutral_staff,neutral_store,positive_deliver,positive_food,positive_price,positive_staff,positive_store,Rating
526,"Khỏi Lăn Vào Bếp - Phá Lấu, Bún Bò - Nguyễn Thị Minh Khai","238/10 Nguyễn Thị Minh Khai, Phường 6, Quận 3, TP. HCM",,0 - 0,Quận 3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8
527,Bánh Bao Chiên - Huỳnh Tịnh Của,"45 Huỳnh Tịnh Của, Quận 3, TP. HCM",,4.000 - 4.000,Quận 3,4000,4000,4000.0,0,0,0,0,0,0,3,0,0,0,1,21,0,0,0,8.16
528,Papa's Food - Cơm Văn Phòng - Nguyễn Đình Chiểu,"Tầng B1, 117 Nguyễn Đình Chiểu, P. 6, Quận 3, TP. HCM",,15.000 - 55.000,Quận 3,15000,55000,35000.0,0,1,0,0,0,0,2,0,0,0,0,31,0,0,0,9.623529411764705
529,Nhà Hàng Chay Thanh Hoàng - Trần Quốc Thảo,"42A1 Trần Quốc Thảo, P.Võ Thị Sáu, Quận 3, TP. HCM",,0 - 0,Quận 3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8
530,Ốc Hòa - Ốc Bình Dân,"195/25 Trần văn Đang, P. 11, Quận 3, TP. HCM",,30.000 - 40.000,Quận 3,30000,40000,35000.0,0,4,0,0,0,0,4,0,0,0,0,75,0,0,0,7.14698795180723
531,Chiyoda Sushi Viet Nam,"149 Nguyễn Đình Chiểu, P. Võ Thị Sáu, Quận 3, TP. HCM",,150.000 - 300.000,Quận 3,150000,300000,225000.0,0,3,0,0,0,1,4,0,0,0,0,89,1,2,0,8.258
532,Bà Xã Vegan - Nhà Hàng Chay - Trương Định,"107K Trương Định, P. 6, Quận 3, TP. HCM",,10.000 - 195.000,Quận 3,10000,195000,102500.0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,7.419047619047619
533,Pizza Hut - Lê Văn Sỹ,"451 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",,50.000 - 300.000,Quận 3,50000,300000,175000.0,0,1,0,0,0,0,1,0,0,0,0,10,0,0,0,6.916666666666667
534,Bếp Hảo Hảo - Đỉnh Cao Ăn Vặt - Võ Văn Tần,"299 Võ Văn Tần, P. 5, Quận 3, TP. HCM",,20.000 - 95.000,Quận 3,20000,95000,57500.0,0,6,0,0,0,0,2,0,0,0,0,20,0,0,0,8.871428571428572
535,Hamburger & Bánh Mì - BREAD 24H,"504 Điện Biên Phủ, P. 3, Quận 3, TP. HCM",00:00 - 23:59,15.000 - 40.000,Quận 3,15000,40000,27500.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9.3
536,Cơm Chay Diệu Hạnh,"126 Nguyễn Thượng Hiền, Quận 3, TP. HCM",,15.000 - 22.000,Quận 3,15000,22000,18500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4
537,Naan & Masala - Quán Ăn Ấn Độ,"111 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",,5.000 - 150.000,Quận 3,5000,150000,77500.0,0,1,0,0,0,0,2,0,0,0,0,12,0,0,0,8.386666666666667
538,Hoàng Ty - Đặc sản Trảng Bàng - Cao Thắng,"106 Cao Thắng, P. 4, Quận 3, TP. HCM",,60.000 - 110.000,Quận 3,60000,110000,85000.0,0,9,0,0,0,1,5,0,0,0,0,85,0,0,0,6.812
539,Bún Đậu Mắm Tôm A Chảnh - Nguyễn Thượng Hiền,"359 Nguyễn Thượng Hiền, P. 11, Quận 3, TP. HCM",,23.000 - 55.000,Quận 3,23000,55000,39000.0,0,14,0,1,0,0,12,0,1,0,0,70,1,0,0,6.444444444444445
540,Cơm Bà Đẻ,"1C Cao Thắng, P. 2, Quận 3, TP. HCM",,30.000 - 66.000,Quận 3,30000,66000,48000.0,0,2,0,0,0,0,3,0,0,0,0,7,0,0,0,4.05
541,Bánh Mì Gạch Đỏ - Shop Online,"491/1/2 Nguyễn Đình Chiểu, P. 2, Quận 3, TP. HCM",,40.000 - 300.000,Quận 3,40000,300000,170000.0,0,3,0,0,0,0,2,0,0,0,0,20,1,0,0,7.523076923076923
542,Rocketto Dessert - CMT8,"210/2A Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",,24.000 - 420.000,Quận 3,24000,420000,222000.0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,7.454545454545454
543,Rakuen - Lẩu & Mì Cay,"483 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",,30.000 - 200.000,Quận 3,30000,200000,115000.0,0,6,0,0,0,0,1,0,0,0,0,93,0,0,0,8.446
544,Lil’ Sago Cơm & Lẩu - Võ Văn Tần,"299 Võ Văn Tần, Quận 3, TP. HCM",,25.000 - 109.000,Quận 3,25000,109000,67000.0,0,5,0,1,0,0,11,0,0,0,0,80,0,3,0,7.108
545,Cô Hường - Gỏi Khô Bò - Lê Văn Sỹ,"491A/10 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",,25.000 - 45.000,Quận 3,25000,45000,35000.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8.7
546,Mì Gói Xào Bò - Ga Sài Gòn,"Nằm Ngoài Ga Sài Gòn, 1 Nguyễn Thông (Đối Diện 218 Nguyễn Phúc Nguyên), P. 9, Quận 3, TP. HCM",,22.000 - 28.000,Quận 3,22000,28000,25000.0,0,6,0,0,0,0,10,0,0,0,0,48,1,0,0,6.96
547,Lotteria - Ga Sài Gòn,"1 Nguyễn Thông, Quận 3, TP. HCM",,30.000 - 88.000,Quận 3,30000,88000,59000.0,0,0,0,0,0,0,1,0,1,0,0,11,0,0,0,6.507692307692308
548,Tân Tòng Lợi - Mì Sủi Cảo & Vịt Tiềm,"311 Võ Văn Tần, P. 5, Quận 3, TP. HCM",,30.000 - 55.000,Quận 3,30000,55000,42500.0,0,9,0,0,0,0,5,0,1,0,0,85,0,0,0,6.402
549,Coco Đác - Sữa Chua Hạt Đác - Võ Thị Sáu,"270B Võ Thị Sáu, P. Võ Thị Sáu, Quận 3, TP. HCM",,22.000 - 55.000,Quận 3,22000,55000,38500.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8.171428571428573
550,Bò Né Mia - Bò Né & Bò Bít Tết - Huỳnh Tịnh Của,"31 Huỳnh Tịnh Của, P. Võ Thị Sáu, Quận 3, TP. HCM",,0 - 0,Quận 3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.4
551,Cơm Gà Xối Mỡ Mộc - Trần Văn Đang,"159/91 Trần Văn Đang, P. 11, Quận 3, TP. HCM",,25.000 - 45.000,Quận 3,25000,45000,35000.0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,7.733333333333333
552,"Gà Delichi - Gà Nướng Muối Ớt, Gà Lên Mâm & Gà Bó Xôi","117/3 Vườn Chuối, P. 4, Quận 3, TP. HCM",,25.000 - 158.000,Quận 3,25000,158000,91500.0,0,12,0,0,0,0,5,1,0,0,0,58,0,0,0,6.242105263157894
553,Bún Riêu Cua Ốc 66 - Chợ Võ Văn Tần,"287/66 Nguyễn Đình Chiểu, Quận 3, TP. HCM",,25.000 - 40.000,Quận 3,25000,40000,32500.0,0,4,0,0,0,0,1,0,0,0,0,36,0,0,0,6.609756097560975
554,Trúc Phương - Tré Bà Đào,"Hẻm 102 Bà Huyện Thanh Quan, P. 9, Quận 3, TP. HCM",,35.000 - 70.000,Quận 3,35000,70000,52500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
555,Bún Thịt Nướng Tiểu Bảo - Bàn Cờ,"146/2 Bàn Cờ, P. 3, Quận 3, TP. HCM",,35.000 - 65.000,Quận 3,35000,65000,50000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0
556,Văn Cao - Cơm Gà Xối Mỡ & Cơm Gà Mắm Tỏi - Trần Văn Đang,"79/58 Trần Văn Đang, P. 11, Quận 3, TP. HCM",,15.000 - 999.000,Quận 3,15000,999000,507000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
557,Sầu Riêng Sạch Cái Mơn - Cách Mạng Tháng 8,"394 Cách Mạng Tháng 8, P. 11, Quận 3, TP. HCM",00:00 - 23:59,50.000 - 100.000,Quận 3,50000,100000,75000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9.6
558,Bánh Tiêu Tân Định,"23 Rạch Bùng Binh, P. 10, Quận 3, TP. HCM",06:00 - 21:00,5.000 - 5.000,Quận 3,5000,5000,5000.0,0,2,0,0,0,0,1,0,0,0,0,7,0,0,0,6.720000000000001
559,Bún Bò Huế Chú Há,"300 Võ Văn Tần, Quận 3, TP. HCM",,45.000 - 61.000,Quận 3,45000,61000,53000.0,0,11,0,0,1,0,6,0,0,0,0,41,1,0,0,5.443333333333333
560,Takki - Bánh Mì Kebab - Kỳ Đồng,"7 Kỳ Đồng, P. 9, Quận 3, TP. HCM",,20.000 - 25.000,Quận 3,20000,25000,22500.0,0,8,0,0,0,1,3,0,0,0,0,60,0,0,0,8.825
561,Ánh Hồng - Bún Chả Hàng Mành Hà Nội - Lý Chính Thắng,"144C Lý Chính Thắng, P. 7, Quận 3, TP. HCM",,15.000 - 55.000,Quận 3,15000,55000,35000.0,0,4,0,0,0,0,5,0,0,0,1,61,0,0,0,6.605633802816901
562,Chè Hiển Khánh,"718 Nguyễn Đình Chiểu, Quận 3, TP. HCM",,10.000 - 33.000,Quận 3,10000,33000,21500.0,0,6,0,0,0,0,7,0,0,0,0,74,0,0,0,7.501149425287356
563,Bánh Canh Chả Cá - Đặc Sản Phan Rang - 177 Trương Định,"177/7 Trương Định, P. 9, Quận 3, TP. HCM",,30.000 - 50.000,Quận 3,30000,50000,40000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6
564,Sầu Riêng Sạch & Trái Cây Sạch 436 - Cách Mạng Tháng 8,"436/11/1 Cách Mạng Tháng Tám, P. 11, Quận 3, TP. HCM",,20.000 - 460.000,Quận 3,20000,460000,240000.0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8.75
565,Hutong - Hot Pot Paradise - Cao Thắng,"106A Cao Thắng, P. 4, Quận 3, TP. HCM",,30.000 - 350.000,Quận 3,30000,350000,190000.0,0,0,0,0,0,0,1,0,2,0,0,19,0,1,0,9.695652173913043
566,Thành Đạt - Hủ Tiếu Nam Vang - Nguyễn Thượng Hiền,"316 Nguyễn Thượng Hiền, P. 4, Quận 3, TP. HCM",,45.000 - 48.000,Quận 3,45000,48000,46500.0,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,5.6899999999999995
567,Tinabi - Khoai Lang & Bánh Gạo Lắc - Trần Văn Đang,"131 Trần Văn Đang, P. 11, Quận 3, TP. HCM",,10.000 - 20.000,Quận 3,10000,20000,15000.0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8.314285714285715
568,Seoul Healthy! - Cách Mạng Tháng 8,"372/17 Cách Mạng Tháng 8, P. 10, Quận 3, TP. HCM",00:00 - 23:59,10.000 - 100.000,Quận 3,10000,100000,55000.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0
569,Ăn Vặt Hí Food - Chân Gà & Tai Heo - Shop Online - Trần Văn Đang,"195/4/8 Trần Văn Đang, P. 11, Quận 3, TP. HCM",,12.000 - 120.000,Quận 3,12000,120000,66000.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,8.64
570,Bánh Trứng Gà Non Hong Kong - Nguyễn Thượng Hiền,"22 Nguyễn Thượng Hiền, P. 5, Quận 3, TP. HCM",,25.000 - 30.000,Quận 3,25000,30000,27500.0,0,1,0,1,0,0,2,0,0,0,0,4,0,0,0,5.275
571,Fingerprint Chay - Nam Kỳ Khởi Nghĩa,"303 Nam Kỳ Khởi Nghĩa, P. 7, Quận 3, TP. HCM",,15.000 - 17.000,Quận 3,15000,17000,16000.0,0,1,0,0,0,0,4,0,0,0,0,14,0,0,0,8.11578947368421
572,Shoryu Noodle & Dimsum Bar - Mì Tứ Xuyên Chuẩn Vị - Trương Quyền,"46 Trương Quyền, P. 6, Quận 3, TP. HCM",,49.000 - 149.000,Quận 3,49000,149000,99000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.8
573,"Quán 44 - Cơm Chiên, Nui Xào & Mì Xào","290/120 Cư Xá Đường Sắt, Lý Thái Tổ, P. 1, Quận 3, TP. HCM",,5.000 - 40.000,Quận 3,5000,40000,22500.0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,8.48
574,Tiệm Mì Dì Út - Mì Quảng Trộn - Lê Văn Sỹ,"31/38C Lê Văn Sỹ, P. 13, Quận 3, TP. HCM",,0 - 0,Quận 3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
575,"Tiệm Ăn Siam Ẩm Thực Thái Lan - Hủ Tiếu Siam, Bún Thái & Xôi Xoài Siam","132 Cao Thắng, P. 4, Quận 3, TP. HCM",,0 - 0,Quận 3,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8
576,Lobster Bay - Nhà Hàng Hải Sản - Kỳ Đồng,"10B Kỳ Đồng, P. 9, Quận 3, TP. HCM",,150.000 - 300.000,Quận 3,150000,300000,225000.0,0,12,0,0,0,0,8,1,0,0,0,75,0,4,0,6.992000000000001
577,Bún Bò Huế Xưa - Cách Mạng Tháng 8,"48 Cách Mạng Tháng 8, P. 6, Quận 3, TP. HCM",,15.000 - 35.000,Quận 3,15000,35000,25000.0,0,12,0,1,0,0,9,0,0,0,0,74,1,3,0,6.712000000000001
578,Hamburger Bamysu,"453/77 C15 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",,12.000 - 43.000,Quận 3,12000,43000,27500.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.100000000000001
579,Mr.Saigon - Mì Ý & Salad - Lê Văn Sỹ,"402/19 Lê Văn Sỹ, P. 14, Quận 3, TP. HCM",,25.000 - 59.000,Quận 3,25000,59000,42000.0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5.0
580,El Sol - Meat & Wine - Võ Thị Sáu,"140/2 Võ Thị Sáu, Quận 3, TP. HCM",,35.000 - 349.000,Quận 3,35000,349000,192000.0,0,2,0,0,0,0,14,1,0,0,0,82,0,1,0,8.35
581,TukTuk Thai Bistro - Ngô Thời Nhiệm,"29 Ngô Thời Nhiệm, P. 6, Quận 3, TP. HCM",,50.000 - 250.000,Quận 3,50000,250000,150000.0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,7.709090909090909
582,Bánh Khọt Cối Đá,"453/111 Lê Văn Sỹ, P. 12, Quận 3, TP. HCM",,35.000 - 45.000,Quận 3,35000,45000,40000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.4
583,Tiệm Chè Thái Kiki - Nguyễn Thiện Thuật,"21/13 Nguyễn Thiện Thuật, P. 2, Quận 3, TP. HCM",,25.000 - 30.000,Quận 3,25000,30000,27500.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.933333333333334
584,Bánh Xèo Quảng Ngãi - Ông Mập,"122A Rạch Bùng Binh, Quận 3, TP. HCM",,20.000 - 50.000,Quận 3,20000,50000,35000.0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6.566666666666666
585,Bánh Bèo Thanh Nga - Rạch Bùng Binh,"43 Rạch Bùng Binh, P. 9, Quận 3, TP. HCM",,3.000 - 30.000,Quận 3,3000,30000,16500.0,1,16,0,0,0,0,5,0,0,0,0,34,0,0,0,6.535714285714286
586,Lẩu Gà Ớt Hiểm 109 - Nguyễn Thiện Thuật,"109/6 Nguyễn Thiên Thuật, P. 2, Quận 3, TP. HCM",,20.000 - 179.000,Quận 3,20000,179000,99500.0,0,11,0,1,1,2,9,0,0,0,0,75,0,1,0,7.12
587,Chang Hi - Chè Ngon Sáng Tạo - 92C Cao Thắng,"92C Cao Thắng, P. 4, Quận 3, TP. HCM",,30.000 - 45.000,Quận 3,30000,45000,37500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.8
588,Quán Sóc Trăng 2 - Lẩu Cá Kèo,"2 Sư Thiện Chiếu, P. 7, Quận 3, TP. HCM",,60.000 - 132.000,Quận 3,60000,132000,96000.0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,7.676923076923076
589,"3 Râu - Gà Rán, Pizza & Trà Sữa - Tôn Đản","289 Tôn Đản, P. 15, Quận 4, TP. HCM",00:00 - 23:59,12.000 - 120.000,Quận 4,12000,120000,66000.0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,8.55
590,Thanh Hương - Cháo Lòng Hà Nội - 375 Đoàn Văn Bơ,"375 Đoàn Văn Bơ, P. 13, Quận 4, TP. HCM",00:00 - 23:59,10.000 - 45.000,Quận 4,10000,45000,27500.0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,6.0
591,Gà Rán Chicken Plus - Vĩnh Hội,"7 Vĩnh Hội, P. 4, Quận 4, TP. HCM",,15.000 - 289.000,Quận 4,15000,289000,152000.0,0,6,0,0,0,0,3,0,0,0,0,33,0,2,0,6.990909090909091
592,Bánh Tráng Muối Nhuyễn Chú Gấu Nhỏ - Shop Online,"262/7B Tôn Thất Thuyết, P. 3, Quận 4, TP. HCM",,6.000 - 50.000,Quận 4,6000,50000,28000.0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,7.6
593,Pizza Hut - D4,"8 Đường 41, P. 6, Quận 4, TP. HCM",,100.000 - 200.000,Quận 4,100000,200000,150000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.6
594,Pé Don - Gỏi Ngó Sen Tôm Thịt,"307 Đoàn Văn Bơ, P. 13, Quận 4, TP. HCM",,50.000 - 140.000,Quận 4,50000,140000,95000.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8.0
595,Dì Bình - Bánh Canh Cua - Xóm Chiếu,"28 Xóm Chiếu, P. 13, Quận 4, TP. HCM",05:45 - 21:00,30.000 - 40.000,Quận 4,30000,40000,35000.0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,0,8.41904761904762
596,Bin Bin - Bún Chả Cá Nha Trang,"G58 Bis, Cư Xá Vĩnh Hội, Đường Số 50, P. 6, Quận 4, TP. HCM",06:07 - 13:30,30.000 - 35.000,Quận 4,30000,35000,32500.0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9.25
597,Tré Trộn Cu Boi,"78/38/1 Tôn Thất Thuyết, P. 16, Quận 4, TP. HCM",,40.000 - 60.000,Quận 4,40000,60000,50000.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,8.133333333333333
598,Somtamlam Bangkok Street Food,"K66 Hoàng Diệu , P. 6, Quận 4, TP. HCM",,20.000 - 50.000,Quận 4,20000,50000,35000.0,0,8,0,0,0,0,1,0,0,0,0,10,0,0,0,7.610526315789474
599,Hủ Tiếu Chay - Góc Chùa Giác Nguyên,"129F/186/2 Đường Số 41, P. 4, Quận 4, TP. HCM",06:00 - 23:59,5.000 - 35.000,Quận 4,5000,35000,20000.0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,8.05
600,Phá Lấu Madam Thu,"242/57 Tôn Đản, P. 8, Quận 4, TP. HCM",,35.000 - 200.000,Quận 4,35000,200000,117500.0,0,1,0,0,0,0,4,0,0,0,1,93,1,0,0,9.582
601,Cháo Lòng Miền Tây - 137 Tôn Đản,"137 Tôn Đản, P.14, Quận 4, TP. HCM",,25.000 - 100.000,Quận 4,25000,100000,62500.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5.8999999999999995
602,Ăn Vặt NaMi - Shop Online,"122/27/117/9/7 Tôn Đản, P. 8, Quận 4, TP. HCM",,10.000 - 80.000,Quận 4,10000,80000,45000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.8
603,Út Thương - Bánh Mì & Cà Phê - Đoàn Văn Bơ,"102 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",,9.000 - 29.000,Quận 4,9000,29000,19000.0,0,3,0,0,0,1,4,0,0,0,1,91,0,0,0,8.248
604,Chân Gà Nướng & Bạch Tuộc Nướng - Đoàn Văn Bơ,"355 Đoàn Văn Bơ, P. 13, Quận 4, TP. HCM",,10.000 - 140.000,Quận 4,10000,140000,75000.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8.5
605,Lộc Yến - Yến Sào Chưng Tươi - Khánh Hội,"124 Khánh Hội, P. 6, Quận 4, TP. HCM",,79.000 - 249.000,Quận 4,79000,249000,164000.0,0,0,0,0,0,0,2,0,0,0,0,28,1,0,0,9.264516129032257
606,Bún Bò Vinh Hiền - Bún Bò - J26 Cư Xá Vĩnh Hội,"J26 Cư Xá Vĩnh Hội, P. 6, Quận 4, TP. HCM",06:30 - 13:30 | 16:30 - 20:30,20.000 - 33.000,Quận 4,20000,33000,26500.0,0,1,0,0,0,0,1,0,0,0,0,16,0,0,0,7.888888888888889
607,Bếp Nhà Sun Béo - Chân Gà Sả Tắc - Shop Online - Đoàn Văn Bơ,"538/52 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM",,30.000 - 150.000,Quận 4,30000,150000,90000.0,0,6,0,0,0,0,6,0,0,0,0,29,0,0,0,7.258536585365854
608,Cô Hoàng - Bún Thịt Nướng,"183F/19D Tôn Thất Thuyết, P. 4, Quận 4, TP. HCM",06:00 - 11:20,25.000 - 30.000,Quận 4,25000,30000,27500.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8.84
609,Yến Thu - Bánh Cuốn & Bánh Ướt Nóng,"448E Nguyễn Tất Thành, P. 18, Quận 4, TP. HCM",04:00 - 19:00,15.000 - 15.000,Quận 4,15000,15000,15000.0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,8.8625
610,Quán Chay Thanh Lạc,"144 Nguyễn Tất Thành, P. 13, Quận 4, TP. HCM",,30.000 - 230.000,Quận 4,30000,230000,130000.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.0
611,GÀ ÁC TIỀM TỶ TỶ - ĐOÀN VĂN BƠ,"146/2 Đoàn Văn Bơ, P. 9, Quận 4, TP. HCM",,10.000 - 200.000,Quận 4,10000,200000,105000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2
612,Panda's Bakery - Shop Online,"538/106/3 Đoàn Văn Bơ, P. 14, Quận 4, TP. HCM",00:00 - 02:00 | 06:00 - 23:59,15.000 - 180.000,Quận 4,15000,180000,97500.0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,8.08
613,Gami Sushi - Hoàng Diệu,"224 lô J Khu Tái Thiết Hoàng Diệu, P. 8, Quận 4, TP. HCM",,20.000 - 130.000,Quận 4,20000,130000,75000.0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,9.142857142857142
614,Súp Táo - Súp Cua & Ăn Vặt - Đường Số 17,"30 Đường Số 17, P. 4, Quận 4, TP. HCM",,17.000 - 30.000,Quận 4,17000,30000,23500.0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,7.8
615,Cơm Cháy Kho Quẹt - Đường 50,"10 Đường 50 Bến Vân Đồn, P. 5, Quận 4, TP. HCM",,30.000 - 100.000,Quận 4,30000,100000,65000.0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,6.925
616,Bún Cá Nha Trang Xứ Nẫu,"200 Tôn Đản, P. 8, Quận 4, TP. HCM",06:00 - 22:00,35.000 - 50.000,Quận 4,35000,50000,42500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0
617,Phở Thìn By Sol - Nguyễn Trường Tộ,"45 Nguyễn Trường Tộ, P. 12, Quận 4, TP. HCM",06:30 - 21:00,6.000 - 78.000,Quận 4,6000,78000,42000.0,0,1,0,0,0,1,1,0,0,0,0,6,0,0,0,7.333333333333333
618,HIBACHI - BENTO & HAWAIIAN SMOKED MEATS,"655/2 Đoàn Văn Bơ, P. 18, Quận 4, TP. HCM",,20.000 - 99.000,Quận 4,20000,99000,59500.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9.0
619,Hủ Tiếu Mì Chú Sè - 43 Hoàng Diệu,"43 Hoàng Diệu, P. 13, Quận 4, TP. HCM",,45.000 - 95.000,Quận 4,45000,95000,70000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.6
620,Cô Hai - Mì Ốc Hến - Khánh Hội,"124 Khánh Hội, P. 6, Quận 4, TP. HCM",,12.000 - 48.000,Quận 4,12000,48000,30000.0,0,5,0,0,0,0,2,0,0,0,0,33,0,0,0,8.2
621,Ăn Vặt Hí Food - Chân Gà & Tai Heo - Shop Online - Đoàn Văn Bơ,"772/23/21 Đoàn Văn Bơ, Quận 4, TP. HCM",,12.000 - 120.000,Quận 4,12000,120000,66000.0,0,3,0,0,0,0,3,0,0,0,0,16,0,0,0,7.590909090909091
622,"Thủy Bún Bò, Mì Quảng & Cơm Văn Phòng - Cư Xá Vĩnh Hội","Lô D10 Cư Xá Vĩnh Hội, đường 50, Phường 2, Quận 4, TP. HCM, Quận 4, TP. HCM",06:30 - 14:00,20.000 - 45.000,Quận 4,20000,45000,32500.0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9.200000000000001
623,Diệu Thanh Vegan,"208/50 Đoàn Văn Bơ, P. 10, Quận 4, TP. HCM",00:00 - 23:59,15.000 - 280.000,Quận 4,15000,280000,147500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.4
624,Phở Bắc - 30 Nguyễn Trường Tộ,"30 Nguyễn Trường Tộ, P.12, Quận 4, TP. HCM",06:00 - 20:15,20.000 - 55.000,Quận 4,20000,55000,37500.0,0,1,0,0,0,1,2,0,0,0,0,8,0,0,0,6.883333333333333
625,Bò Né Ký Con - Đoàn Văn Bơ,"012 Chung Cư Đoàn Văn Bơ, Đoàn Văn Bơ, P. 12, Quận 4, TP. HCM",05:30 - 21:00,40.000 - 50.000,Quận 4,40000,50000,45000.0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,7.675
626,Bánh Crepe Sầu Riêng Huyền Tuyết - Shop Online,"40/62/44B Nguyễn Khoái, P. 2, Quận 4, TP. HCM",,25.000 - 95.000,Quận 4,25000,95000,60000.0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,7.833333333333333
627,Quán Chín - Cơm Gà Xối Mỡ,"200/25C Xóm Chiếu, P. 15, Quận 4, TP. HCM",,20.000 - 44.000,Quận 4,20000,44000,32000.0,0,0,0,0,0,0,5,0,0,0,0,94,1,0,0,6.917999999999999
628,"Cô Ba - Phở, Bún Bò Huế & Bò Kho","63 Hoàng Diệu, P. 12, Quận 4, TP. HCM",,7.000 - 40.000,Quận 4,7000,40000,23500.0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8.040000000000001
629,Toàn Tâm Food's - Cút Chiên Bơ,"756/31 Đoàn Văn Bơ, P. 16, Quận 4, TP. HCM",,13.000 - 130.000,Quận 4,13000,130000,71500.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0
630,Mẹ Bin - Bún Bò & Gỏi Cuốn - Đường Số 16,"2F Đường Số 16, P. 4, Quận 4, TP. HCM",07:00 - 20:30,10.000 - 60.000,Quận 4,10000,60000,35000.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5.8
